Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Vap Pres (mBars),qc,Air Temp (F),qc,Rel Hum (%),qc,Dew Point (F),qc,Wind Speed (mph),qc,Wind Dir (0-360),qc,Soil Temp (F),qc
47,Brentwood,San Francisco Bay,8/10/2021,2000,222,0.00, ,0.00, ,2, ,11.0, ,81.9, ,30, ,47.1, ,4.6, ,293, ,89.4,R
47,Brentwood,San Francisco Bay,8/10/2021,2100,222,0.00, ,0.00, ,0, ,9.9, ,78.4, ,30, ,44.2, ,3.6, ,291, ,88.6,R
47,Brentwood,San Francisco Bay,8/10/2021,2200,222,0.00, ,0.00, ,0, ,10.6, ,74.8, ,36, ,46.2, ,5.6, ,288, ,87.5,R
47,Brentwood,San Francisco Bay,8/10/2021,2300,222,0.00, ,0.00, ,0, ,10.4, ,72.2, ,39, ,45.6, ,4.1, ,263, ,86.5,R
47,Brentwood,San Francisco Bay,8/10/2021,2400,222,0.00, ,0.00, ,0, ,9.2, ,70.6, ,36, ,42.5, ,4.3, ,263, ,85.4,R
47,Brentwood,San Francisco Bay,8/11/2021,0100,223,0.00, ,0.00, ,0, ,9.6, ,69.2, ,40, ,43.5, ,3.9, ,255, ,84.4,Y
47,Brentwood,San Francisco Bay,8/11/2021,0200,223,0.00, ,0.00, ,0, ,10.1, ,68.6, ,42, ,44.8, ,2.7, ,277, ,83.4,Y
47,Brentwood,San Francisco Bay,8/11/2021,0300,223,0.00, ,0.00, ,0, ,11.3, ,66.0, ,52, ,47.7, ,3.5, ,296, ,82.5,Y
47,Brentwood,San Francisco Bay,8/11/2021,0400,223,0.00, ,0.00, ,0, ,11.7, ,64.4, ,57, ,48.7, ,2.2, ,144, ,81.7,Y
47,Brentwood,San Francisco Bay,8/11/2021,0500,223,0.00, ,0.00, ,1, ,11.7, ,62.3, ,61, ,48.6, ,2.0, ,335, ,80.9,Y
47,Brentwood,San Francisco Bay,8/11/2021,0600,223,0.00, ,0.00, ,41, ,12.6, ,61.5, ,67, ,50.6, ,2.4, ,273, ,80.1,Y
47,Brentwood,San Francisco Bay,8/11/2021,0700,223,0.00, ,0.00, ,312, ,15.2, ,67.8, ,65, ,55.8, ,3.3, ,289, ,79.4,Y
47,Brentwood,San Francisco Bay,8/11/2021,0800,223,0.01, ,0.00, ,715, ,15.1, ,76.1, ,49, ,55.6, ,3.6, ,290, ,78.9,Y
47,Brentwood,San Francisco Bay,8/11/2021,0900,223,0.02,Y,0.00, ,1100, ,13.8, ,84.1,Y,35,Y,53.2,Y,4.2, ,300, ,79.0,Y
47,Brentwood,San Francisco Bay,8/11/2021,1000,223,0.02,Y,0.00, ,1419, ,13.8, ,89.3,Y,29,Y,53.1,Y,5.8, ,303, ,79.9,Y
47,Brentwood,San Francisco Bay,8/11/2021,1100,223,0.03,Y,0.00, ,1651, ,13.5, ,92.4,Y,26,Y,52.5,Y,7.5, ,301, ,81.4,Y
47,Brentwood,San Francisco Bay,8/11/2021,1200,223,0.03, ,0.00, ,1766, ,12.6, ,94.4, ,23, ,50.7, ,8.7, ,310, ,83.1,Y
47,Brentwood,San Francisco Bay,8/11/2021,1300,223,0.03, ,0.00, ,1782, ,11.8, ,96.7, ,20, ,48.9, ,8.8, ,303, ,84.8,Y
47,Brentwood,San Francisco Bay,8/11/2021,1400,223,0.03, ,0.00, ,1697, ,11.2, ,100.2, ,17, ,47.5, ,9.2, ,295, ,86.5,Y
47,Brentwood,San Francisco Bay,8/11/2021,1500,223,0.03, ,0.00, ,1502, ,10.1, ,101.3, ,15, ,44.8, ,11.9, ,286, ,87.9,Y
47,Brentwood,San Francisco Bay,8/11/2021,1600,223,0.03, ,0.00, ,1204, ,9.7, ,99.8, ,15, ,43.8, ,11.0, ,286, ,89.0,R
47,Brentwood,San Francisco Bay,8/11/2021,1700,223,0.02, ,0.00, ,845, ,9.4, ,97.5, ,15, ,42.9, ,9.4, ,273, ,89.7,R
47,Brentwood,San Francisco Bay,8/11/2021,1800,223,0.01, ,0.00, ,459, ,8.8, ,94.2, ,16, ,41.3, ,8.8, ,244, ,90.0,R
47,Brentwood,San Francisco Bay,8/11/2021,1900,223,0.01, ,0.00, ,131, ,8.2, ,89.5, ,17, ,39.5, ,7.0, ,245, ,90.0,R
47,Brentwood,San Francisco Bay,8/11/2021,2000,223,0.00, ,0.00, ,2, ,8.3, ,84.5, ,21, ,39.8, ,6.3, ,256, ,89.5,R
47,Brentwood,San Francisco Bay,8/11/2021,2100,223,0.00, ,0.00, ,0, ,8.7, ,81.8, ,23, ,40.9, ,6.3, ,261, ,88.8,R
47,Brentwood,San Francisco Bay,8/11/2021,2200,223,0.00,Y,0.00, ,0, ,8.8, ,81.1,Y,24,Y,41.2,Y,6.2, ,258, ,88.0,R
47,Brentwood,San Francisco Bay,8/11/2021,2300,223,0.00, ,0.00, ,0, ,11.0, ,76.0, ,36, ,47.1, ,4.9, ,44, ,87.1,R
47,Brentwood,San Francisco Bay,8/11/2021,2400,223,0.00, ,0.00, ,0, ,13.5, ,68.4, ,57, ,52.6, ,3.3, ,45, ,86.1,R
47,Brentwood,San Francisco Bay,8/12/2021,0100,224,0.00, ,0.00, ,0, ,14.1, ,66.5, ,63, ,53.6, ,2.3, ,70, ,85.2,R
47,Brentwood,San Francisco Bay,8/12/2021,0200,224,0.00, ,0.00, ,0, ,13.8, ,65.9, ,63, ,53.1, ,2.5, ,215, ,84.3,Y
47,Brentwood,San Francisco Bay,8/12/2021,0300,224,0.00, ,0.00, ,0, ,13.6, ,66.2, ,62, ,52.7, ,2.7, ,249, ,83.4,Y
47,Brentwood,San Francisco Bay,8/12/2021,0400,224,0.00, ,0.00, ,0, ,14.1, ,64.3, ,69, ,53.8, ,3.3, ,42, ,82.6,Y
47,Brentwood,San Francisco Bay,8/12/2021,0500,224,0.00, ,0.00, ,0, ,15.2, ,62.9, ,78, ,55.8, ,2.1, ,37, ,81.8,Y
47,Brentwood,San Francisco Bay,8/12/2021,0600,224,0.00, ,0.00, ,51, ,16.0, ,63.4, ,80, ,57.2, ,2.1, ,72, ,81.1,Y
47,Brentwood,San Francisco Bay,8/12/2021,0700,224,0.00, ,0.00, ,253, ,15.1, ,68.2, ,64, ,55.5, ,2.6, ,324, ,80.4,Y
47,Brentwood,San Francisco Bay,8/12/2021,0800,224,0.01, ,0.00, ,599, ,14.0, ,73.9, ,49, ,53.5, ,3.0, ,293, ,80.0,Y
47,Brentwood,San Francisco Bay,8/12/2021,0900,224,0.02, ,0.00, ,1054, ,12.7, ,80.4, ,36, ,51.0, ,2.3, ,116, ,79.9,Y
47,Brentwood,San Francisco Bay,8/12/2021,1000,224,0.02, ,0.00, ,1395, ,13.9, ,84.3, ,35, ,53.4, ,4.7, ,16, ,80.6,Y
47,Brentwood,San Francisco Bay,8/12/2021,1100,224,0.03, ,0.00, ,1568, ,14.4, ,88.2, ,32, ,54.4, ,6.5, ,333, ,81.9,Y
47,Brentwood,San Francisco Bay,8/12/2021,1200,224,0.03, ,0.00, ,1533, ,14.5, ,89.1, ,31, ,54.5, ,5.6, ,280, ,83.6,Y
47,Brentwood,San Francisco Bay,8/12/2021,1300,224,0.03, ,0.00, ,1757, ,13.6, ,95.1, ,24, ,52.7, ,10.7, ,297, ,85.4,Y
47,Brentwood,San Francisco Bay,8/12/2021,1400,224,0.03, ,0.00, ,1635, ,13.2, ,96.5, ,22, ,52.0, ,12.3, ,306, ,86.6,Y
47,Brentwood,San Francisco Bay,8/12/2021,1500,224,0.03, ,0.00, ,1453, ,11.6, ,98.2, ,19, ,48.6, ,12.3, ,282, ,87.7,Y
47,Brentwood,San Francisco Bay,8/12/2021,1600,224,0.03, ,0.00, ,1132, ,11.1, ,97.5, ,18, ,47.4, ,11.0, ,275, ,88.8,Y
47,Brentwood,San Francisco Bay,8/12/2021,1700,224,0.02, ,0.00, ,760, ,11.7, ,95.6, ,20, ,48.8, ,8.8, ,262, ,89.5,R
47,Brentwood,San Francisco Bay,8/12/2021,1800,224,0.01, ,0.00, ,368, ,11.7, ,92.4, ,22, ,48.6, ,6.5, ,218, ,89.7,R
47,Brentwood,San Francisco Bay,8/12/2021,1900,224,0.01, ,0.00, ,83, ,11.4, ,87.4, ,26, ,48.1, ,4.7, ,219, ,89.7,R
47,Brentwood,San Francisco Bay,8/12/2021,2000,224,0.00, ,0.00, ,0, ,9.6, ,83.6, ,24, ,43.5, ,5.5, ,230, ,89.3,R
47,Brentwood,San Francisco Bay,8/12/2021,2100,224,0.00, ,0.00, ,0, ,10.9, ,77.2, ,34, ,46.8, ,3.0, ,60, ,88.6,R
47,Brentwood,San Francisco Bay,8/12/2021,2200,224,0.00, ,0.00, ,0, ,13.2, ,71.9, ,49, ,51.9, ,3.2, ,25, ,87.7,R
47,Brentwood,San Francisco Bay,8/12/2021,2300,224,0.00, ,0.00, ,0, ,13.0, ,69.4, ,53, ,51.5, ,2.4, ,7, ,86.7,R
47,Brentwood,San Francisco Bay,8/12/2021,2400,224,0.00, ,0.00, ,0, ,12.6, ,68.6, ,53, ,50.7, ,2.6, ,190, ,85.6,R
47,Brentwood,San Francisco Bay,8/13/2021,0100,225,0.00, ,0.00, ,0, ,13.3, ,66.9, ,59, ,52.2, ,3.2, ,39, ,84.6,Y
47,Brentwood,San Francisco Bay,8/13/2021,0200,225,0.00, ,0.00, ,0, ,13.6, ,65.5, ,63, ,52.7, ,2.4, ,95, ,83.7,Y
47,Brentwood,San Francisco Bay,8/13/2021,0300,225,0.00, ,0.00, ,0, ,14.5, ,63.7, ,72, ,54.4, ,3.4, ,37, ,82.8,Y
47,Brentwood,San Francisco Bay,8/13/2021,0400,225,0.00, ,0.00, ,0, ,14.0, ,64.0, ,69, ,53.6, ,2.5, ,157, ,82.0,Y
47,Brentwood,San Francisco Bay,8/13/2021,0500,225,0.00, ,0.00, ,1, ,14.0, ,62.6, ,72, ,53.6, ,2.0, ,353, ,81.2,Y
47,Brentwood,San Francisco Bay,8/13/2021,0600,225,0.00, ,0.00, ,26, ,13.9, ,61.6, ,74, ,53.4, ,2.6, ,168, ,80.5,Y
47,Brentwood,San Francisco Bay,8/13/2021,0700,225,0.00, ,0.00, ,257, ,14.8, ,65.9, ,68, ,55.0, ,1.6, ,353, ,79.8,Y
47,Brentwood,San Francisco Bay,8/13/2021,0800,225,0.01, ,0.00, ,658, ,14.4, ,73.6, ,51, ,54.3, ,3.6, ,352, ,79.3,Y
47,Brentwood,San Francisco Bay,8/13/2021,0900,225,0.02, ,0.00, ,1062, ,14.2, ,76.5, ,46, ,54.0, ,5.4, ,23, ,79.3,Y
47,Brentwood,San Francisco Bay,8/13/2021,1000,225,0.02, ,0.00, ,1379, ,14.1, ,80.0, ,40, ,53.7, ,3.4, ,46, ,79.9,Y
47,Brentwood,San Francisco Bay,8/13/2021,1100,225,0.02, ,0.00, ,1607, ,14.0, ,85.2, ,34, ,53.6, ,3.2, ,341, ,81.2,Y
47,Brentwood,San Francisco Bay,8/13/2021,1200,225,0.03, ,0.00, ,1733, ,15.7, ,87.8, ,35, ,56.8, ,7.2, ,313, ,83.1,Y
47,Brentwood,San Francisco Bay,8/13/2021,1300,225,0.03, ,0.00, ,1766, ,15.8, ,89.8, ,33, ,56.9, ,7.8, ,314, ,84.9,Y
47,Brentwood,San Francisco Bay,8/13/2021,1400,225,0.03, ,0.00, ,1681, ,15.0, ,93.6, ,28, ,55.5, ,8.3, ,299, ,86.6,Y
47,Brentwood,San Francisco Bay,8/13/2021,1500,225,0.03, ,0.00, ,1502, ,14.1, ,94.6, ,25, ,53.7, ,11.7, ,283, ,88.2,R
47,Brentwood,San Francisco Bay,8/13/2021,1600,225,0.03, ,0.00, ,1236, ,12.4, ,94.5, ,22, ,50.3, ,10.9, ,280, ,89.2,R
47,Brentwood,San Francisco Bay,8/13/2021,1700,225,0.02, ,0.00, ,913, ,11.7, ,93.9, ,22, ,48.7, ,10.0, ,274, ,89.8,R
47,Brentwood,San Francisco Bay,8/13/2021,1800,225,0.01, ,0.00, ,242, ,11.0, ,88.2, ,24, ,47.1, ,8.4, ,259, ,90.0,R
47,Brentwood,San Francisco Bay,8/13/2021,1900,225,0.01, ,0.00, ,50, ,11.7, ,85.0, ,29, ,48.8, ,6.8, ,205, ,89.9,R
47,Brentwood,San Francisco Bay,8/13/2021,2000,225,0.00, ,0.00, ,0, ,11.2, ,84.1, ,28, ,47.5, ,5.9, ,219, ,89.5,R
47,Brentwood,San Francisco Bay,8/13/2021,2100,225,0.00, ,0.00, ,0, ,11.3, ,82.4, ,30, ,47.8, ,4.3, ,207, ,88.8,R
47,Brentwood,San Francisco Bay,8/13/2021,2200,225,0.00, ,0.00, ,0, ,14.4, ,74.8, ,49, ,54.4, ,3.5, ,64, ,87.9,R
47,Brentwood,San Francisco Bay,8/13/2021,2300,225,0.00, ,0.00, ,0, ,14.9, ,72.2, ,55, ,55.3, ,2.5, ,36, ,87.0,R
47,Brentwood,San Francisco Bay,8/13/2021,2400,225,0.00, ,0.00, ,0, ,14.9, ,71.2, ,57, ,55.2, ,1.9, ,92, ,86.1,R
47,Brentwood,San Francisco Bay,8/14/2021,0100,226,0.00, ,0.00, ,0, ,15.4, ,70.5, ,60, ,56.1, ,2.5, ,340, ,85.2,R
47,Brentwood,San Francisco Bay,8/14/2021,0200,226,0.00, ,0.00, ,0, ,15.0, ,69.8, ,60, ,55.5, ,2.8, ,174, ,84.3,R
47,Brentwood,San Francisco Bay,8/14/2021,0300,226,0.00, ,0.00, ,0, ,14.3, ,67.1, ,63, ,54.2, ,2.8, ,36, ,83.6,Y
47,Brentwood,San Francisco Bay,8/14/2021,0400,226,0.00, ,0.00, ,0, ,16.3, ,64.5, ,79, ,57.8, ,3.1, ,52, ,82.9,Y
47,Brentwood,San Francisco Bay,8/14/2021,0500,226,0.00, ,0.00, ,0, ,15.7, ,64.1, ,77, ,56.7, ,2.6, ,185, ,82.1,Y
47,Brentwood,San Francisco Bay,8/14/2021,0600,226,0.00, ,0.00, ,31, ,17.4, ,62.3, ,91, ,59.6, ,1.6, ,314, ,81.4,Y
47,Brentwood,San Francisco Bay,8/14/2021,0700,226,0.00, ,0.00, ,250, ,19.2, ,67.5, ,84, ,62.4, ,2.2, ,312, ,80.7,Y
47,Brentwood,San Francisco Bay,8/14/2021,0800,226,0.01, ,0.00, ,623, ,18.4, ,74.2, ,64, ,61.2, ,3.4, ,24, ,80.1,Y
47,Brentwood,San Francisco Bay,8/14/2021,0900,226,0.01, ,0.00, ,1019, ,15.9, ,79.2, ,47, ,57.0, ,3.0, ,3, ,80.0,Y
47,Brentwood,San Francisco Bay,8/14/2021,1000,226,0.02, ,0.00, ,1350, ,15.9, ,84.7, ,39, ,57.0, ,2.9, ,291, ,80.6,Y
47,Brentwood,San Francisco Bay,8/14/2021,1100,226,0.03, ,0.00, ,1586, ,16.7, ,90.9, ,34, ,58.4, ,4.5, ,350, ,82.1,Y
47,Brentwood,San Francisco Bay,8/14/2021,1200,226,0.03, ,0.00, ,1710, ,16.7, ,93.2, ,31, ,58.4, ,5.8, ,298, ,84.0,R
47,Brentwood,San Francisco Bay,8/14/2021,1300,226,0.03, ,0.00, ,1730, ,16.8, ,96.4, ,29, ,58.6, ,7.0, ,315, ,86.1,R
47,Brentwood,San Francisco Bay,8/14/2021,1400,226,0.03, ,0.00, ,1647, ,16.9, ,99.0, ,27, ,58.7, ,7.1, ,316, ,87.9,R
47,Brentwood,San Francisco Bay,8/14/2021,1500,226,0.03, ,0.00, ,1450, ,17.2, ,100.1, ,26, ,59.2, ,6.1, ,328, ,89.5,R
47,Brentwood,San Francisco Bay,8/14/2021,1600,226,0.02, ,0.00, ,1157, ,17.8, ,100.3, ,27, ,60.2, ,6.8, ,333, ,90.7,R
47,Brentwood,San Francisco Bay,8/14/2021,1700,226,0.02, ,0.00, ,793, ,16.1, ,98.2, ,26, ,57.4, ,6.3, ,227, ,91.5,R
47,Brentwood,San Francisco Bay,8/14/2021,1800,226,0.01, ,0.00, ,395, ,13.4, ,95.4, ,23, ,52.3, ,7.8, ,199, ,91.7,R
47,Brentwood,San Francisco Bay,8/14/2021,1900,226,0.01, ,0.00, ,95, ,12.9, ,88.2, ,28, ,51.4, ,8.0, ,189, ,,S
47,Brentwood,San Francisco Bay,8/14/2021,2000,226,0.00, ,0.00, ,0, ,12.7, ,83.2, ,33, ,51.0, ,6.6, ,187, ,,S
47,Brentwood,San Francisco Bay,8/14/2021,2100,226,0.00, ,0.00, ,0, ,14.0, ,77.8, ,43, ,53.5, ,2.0, ,310, ,,S
47,Brentwood,San Francisco Bay,8/14/2021,2200,226,0.00, ,0.00, ,0, ,14.6, ,74.9, ,49, ,54.6, ,2.6, ,280, ,,S
47,Brentwood,San Francisco Bay,8/14/2021,2300,226,0.00, ,0.00, ,0, ,16.1, ,69.6, ,65, ,57.4, ,5.2, ,45, ,,S
47,Brentwood,San Francisco Bay,8/14/2021,2400,226,0.00, ,0.00, ,0, ,16.2, ,67.7, ,70, ,57.5, ,2.7, ,357, ,87.2,R
47,Brentwood,San Francisco Bay,8/15/2021,0100,227,0.00, ,0.00, ,0, ,16.1, ,66.7, ,72, ,57.4, ,2.3, ,354, ,86.2,R
47,Brentwood,San Francisco Bay,8/15/2021,0200,227,0.00, ,0.00, ,0, ,15.8, ,67.1, ,70, ,56.9, ,2.3, ,120, ,85.2,R
47,Brentwood,San Francisco Bay,8/15/2021,0300,227,0.00, ,0.00, ,0, ,15.8, ,66.0, ,72, ,56.8, ,3.4, ,349, ,84.2,R
47,Brentwood,San Francisco Bay,8/15/2021,0400,227,0.00, ,0.00, ,0, ,15.9, ,64.4, ,77, ,57.1, ,2.7, ,353, ,83.4,R
47,Brentwood,San Francisco Bay,8/15/2021,0500,227,0.00, ,0.00, ,0, ,18.5, ,63.9, ,91, ,61.2, ,2.0, ,219, ,82.7,R
47,Brentwood,San Francisco Bay,8/15/2021,0600,227,0.00, ,0.00, ,29, ,18.8, ,62.9, ,96, ,61.7, ,2.9, ,264, ,81.9,R
47,Brentwood,San Francisco Bay,8/15/2021,0700,227,0.00, ,0.00, ,218, ,20.8, ,67.4, ,91, ,64.6, ,4.0, ,303, ,81.2,Y
47,Brentwood,San Francisco Bay,8/15/2021,0800,227,0.01, ,0.00, ,557, ,21.0, ,72.9, ,76, ,64.9, ,4.4, ,342, ,80.7,Y
47,Brentwood,San Francisco Bay,8/15/2021,0900,227,0.01, ,0.00, ,923, ,21.3, ,76.7, ,68, ,65.2, ,5.2, ,311, ,80.6,Y
47,Brentwood,San Francisco Bay,8/15/2021,1000,227,0.02, ,0.00, ,1222, ,19.2, ,81.1, ,53, ,62.3, ,3.9, ,271, ,81.1,Y
47,Brentwood,San Francisco Bay,8/15/2021,1100,227,0.02, ,0.00, ,1441, ,18.1, ,89.3, ,38, ,60.7, ,3.8, ,322, ,82.2,Y
47,Brentwood,San Francisco Bay,8/15/2021,1200,227,0.03, ,0.00, ,1572, ,17.8, ,93.7, ,33, ,60.2, ,4.5, ,349, ,83.8,R
47,Brentwood,San Francisco Bay,8/15/2021,1300,227,0.03, ,0.00, ,1576, ,17.8, ,95.4, ,31, ,60.2, ,5.3, ,360, ,85.7,R
47,Brentwood,San Francisco Bay,8/15/2021,1400,227,0.03, ,0.00, ,1492, ,17.9, ,97.8, ,29, ,60.3, ,4.8, ,354, ,87.6,R
47,Brentwood,San Francisco Bay,8/15/2021,1500,227,0.02, ,0.00, ,1341, ,18.8, ,97.6, ,31, ,61.8, ,5.4, ,358, ,89.3,R
47,Brentwood,San Francisco Bay,8/15/2021,1600,227,0.02, ,0.00, ,1053, ,19.1, ,97.4, ,32, ,62.3, ,3.4, ,80, ,90.6,R
47,Brentwood,San Francisco Bay,8/15/2021,1700,227,0.01, ,0.00, ,644, ,20.0, ,96.9, ,33, ,63.4, ,4.7, ,34, ,91.3,R
47,Brentwood,San Francisco Bay,8/15/2021,1800,227,0.01, ,0.00, ,318, ,20.7, ,93.3, ,39, ,64.4, ,5.5, ,32, ,91.5,R
47,Brentwood,San Francisco Bay,8/15/2021,1900,227,0.01, ,0.00, ,76, ,16.2, ,89.8, ,34, ,57.6, ,4.8, ,146, ,,S
47,Brentwood,San Francisco Bay,8/15/2021,2000,227,0.00, ,0.00, ,0, ,15.0, ,84.4, ,37, ,55.4, ,2.9, ,156, ,,S
47,Brentwood,San Francisco Bay,8/15/2021,2100,227,0.00, ,0.00, ,0, ,17.1, ,76.7, ,55, ,59.1, ,2.3, ,49, ,,S
47,Brentwood,San Francisco Bay,8/15/2021,2200,227,0.00, ,0.00, ,0, ,17.8, ,73.4, ,64, ,60.2, ,3.4, ,45, ,,S
47,Brentwood,San Francisco Bay,8/15/2021,2300,227,0.00, ,0.00, ,0, ,17.6, ,70.9, ,68, ,59.9, ,2.3, ,48, ,,S
47,Brentwood,San Francisco Bay,8/15/2021,2400,227,0.00, ,0.00, ,0, ,17.3, ,69.7, ,70, ,59.3, ,2.2, ,48, ,87.1,R
47,Brentwood,San Francisco Bay,8/16/2021,0100,228,0.00, ,0.00, ,0, ,18.1, ,67.8, ,78, ,60.7, ,3.0, ,64, ,86.1,R
47,Brentwood,San Francisco Bay,8/16/2021,0200,228,0.00, ,0.00, ,0, ,19.9, ,66.6, ,89, ,63.4, ,2.7, ,58, ,85.1,R
47,Brentwood,San Francisco Bay,8/16/2021,0300,228,0.00, ,0.00, ,0, ,20.7, ,66.0, ,95, ,64.5, ,1.6, ,15, ,84.2,R
47,Brentwood,San Francisco Bay,8/16/2021,0400,228,0.00, ,0.00, ,0, ,20.7, ,65.0, ,98, ,64.4, ,1.5, ,38, ,83.4,R
47,Brentwood,San Francisco Bay,8/16/2021,0500,228,0.00, ,0.00, ,0, ,20.3, ,64.5, ,98, ,63.9, ,1.4, ,221, ,82.7,R
47,Brentwood,San Francisco Bay,8/16/2021,0600,228,0.00, ,0.00, ,23, ,20.1, ,64.3, ,98, ,63.7, ,2.1, ,176, ,81.9,R
47,Brentwood,San Francisco Bay,8/16/2021,0700,228,0.00, ,0.00, ,179, ,21.5, ,67.3, ,94, ,65.5, ,1.5, ,309, ,81.2,Y
47,Brentwood,San Francisco Bay,8/16/2021,0800,228,0.01, ,0.00, ,503, ,21.4, ,73.5, ,76, ,65.4, ,3.8, ,317, ,80.6,Y
47,Brentwood,San Francisco Bay,8/16/2021,0900,228,0.01, ,0.00, ,913, ,20.2, ,78.6, ,60, ,63.8, ,3.9, ,301, ,80.5,Y
47,Brentwood,San Francisco Bay,8/16/2021,1000,228,0.02, ,0.00, ,1310, ,17.4, ,85.0, ,42, ,59.6, ,4.2, ,310, ,81.0,Y
47,Brentwood,San Francisco Bay,8/16/2021,1100,228,0.03, ,0.00, ,1541, ,17.5, ,90.8, ,36, ,59.8, ,3.9, ,319, ,82.2,Y
47,Brentwood,San Francisco Bay,8/16/2021,1200,228,0.03, ,0.00, ,1691, ,17.1, ,94.5, ,31, ,59.1, ,3.3, ,320, ,84.0,R
47,Brentwood,San Francisco Bay,8/16/2021,1300,228,0.03,Y,0.00, ,1724, ,16.8, ,99.1,Y,26,Y,58.6,Y,4.8, ,323, ,86.3,R
47,Brentwood,San Francisco Bay,8/16/2021,1400,228,0.03,Y,0.00, ,1671, ,15.0, ,102.2,Y,22,Y,55.5,Y,4.1, ,327, ,88.5,R
47,Brentwood,San Francisco Bay,8/16/2021,1500,228,0.03,Y,0.00, ,1483, ,13.2, ,102.6,Y,19,Y,51.9,Y,8.0, ,263, ,90.6,R
47,Brentwood,San Francisco Bay,8/16/2021,1600,228,0.03, ,0.00, ,1226, ,12.0, ,101.1, ,18, ,49.4, ,12.5, ,259, ,,S
47,Brentwood,San Francisco Bay,8/16/2021,1700,228,0.02, ,0.00, ,854, ,11.6, ,97.3, ,19, ,48.6, ,14.2, ,257, ,,S
47,Brentwood,San Francisco Bay,8/16/2021,1800,228,0.01, ,0.00, ,467, ,11.3, ,94.9, ,20, ,47.7, ,9.0, ,263, ,,S
47,Brentwood,San Francisco Bay,8/16/2021,1900,228,0.01, ,0.00, ,121, ,11.3, ,90.5, ,23, ,47.8, ,9.2, ,230, ,,S
47,Brentwood,San Francisco Bay,8/16/2021,2000,228,0.00, ,0.00, ,1, ,11.7, ,83.4, ,30, ,48.8, ,6.3, ,161, ,,S
47,Brentwood,San Francisco Bay,8/16/2021,2100,228,0.00, ,0.00, ,0, ,12.2, ,78.2, ,37, ,49.8, ,7.9, ,172, ,,S
47,Brentwood,San Francisco Bay,8/16/2021,2200,228,0.00, ,0.00, ,0, ,12.5, ,75.5, ,42, ,50.5, ,11.2, ,191, ,,S
47,Brentwood,San Francisco Bay,8/16/2021,2300,228,0.00, ,0.00, ,0, ,12.1, ,74.2, ,42, ,49.6, ,6.8, ,185, ,,S
47,Brentwood,San Francisco Bay,8/16/2021,2400,228,0.00, ,0.00, ,0, ,11.7, ,74.5, ,40, ,48.7, ,7.0, ,207, ,,S
47,Brentwood,San Francisco Bay,8/17/2021,0100,229,0.00,Y,0.00, ,0, ,11.5, ,75.1,Y,38,Y,48.1,Y,5.1, ,216, ,,S
47,Brentwood,San Francisco Bay,8/17/2021,0200,229,0.00,Y,0.00, ,0, ,11.7, ,76.2,Y,38,Y,48.7,Y,6.7, ,232, ,86.0,R
47,Brentwood,San Francisco Bay,8/17/2021,0300,229,0.00,Y,0.00, ,0, ,12.2, ,73.0,Y,44,Y,49.7,Y,6.1, ,209, ,85.1,R
47,Brentwood,San Francisco Bay,8/17/2021,0400,229,0.00,Y,0.00, ,0, ,12.5, ,68.6,Y,52,Y,50.4,Y,2.5, ,173, ,84.3,R
47,Brentwood,San Francisco Bay,8/17/2021,0500,229,0.00, ,0.00, ,0, ,12.9, ,66.2, ,59, ,51.4, ,3.7, ,167, ,83.5,R
47,Brentwood,San Francisco Bay,8/17/2021,0600,229,0.00, ,0.00, ,44, ,13.4, ,65.6, ,62, ,52.3, ,2.5, ,212, ,82.6,R
47,Brentwood,San Francisco Bay,8/17/2021,0700,229,0.00,Y,0.00, ,280, ,14.4, ,70.1,Y,57,Y,54.3,Y,2.1, ,333, ,81.8,R
47,Brentwood,San Francisco Bay,8/17/2021,0800,229,0.01, ,0.00, ,616, ,14.3, ,75.5, ,48, ,54.2, ,3.4, ,355, ,81.1,R
47,Brentwood,San Francisco Bay,8/17/2021,0900,229,0.01, ,0.00, ,889, ,13.8, ,77.6, ,43, ,53.2, ,3.0, ,155, ,81.0,R
47,Brentwood,San Francisco Bay,8/17/2021,1000,229,0.01, ,0.00, ,932, ,13.9, ,79.6, ,40, ,53.4, ,4.4, ,286, ,81.6,R
47,Brentwood,San Francisco Bay,8/17/2021,1100,229,0.02, ,0.00, ,1231, ,13.7, ,81.1, ,38, ,52.9, ,3.4, ,293, ,82.6,R
47,Brentwood,San Francisco Bay,8/17/2021,1200,229,0.02, ,0.00, ,1486, ,14.0, ,84.0, ,35, ,53.5, ,4.0, ,273, ,83.7,R
47,Brentwood,San Francisco Bay,8/17/2021,1300,229,0.03, ,0.00, ,1640, ,13.7, ,85.6, ,33, ,53.0, ,5.4, ,235, ,85.1,R
47,Brentwood,San Francisco Bay,8/17/2021,1400,229,0.03, ,0.00, ,1660, ,13.6, ,87.9, ,30, ,52.7, ,5.6, ,234, ,86.7,R
47,Brentwood,San Francisco Bay,8/17/2021,1500,229,0.03, ,0.00, ,1529, ,13.2, ,89.9, ,27, ,51.8, ,5.0, ,234, ,88.3,R
47,Brentwood,San Francisco Bay,8/17/2021,1600,229,0.02, ,0.00, ,1240, ,12.6, ,89.4, ,27, ,50.7, ,9.8, ,189, ,89.6,R
